kato,kato_version,level,type_code,name_ru,name_kk
315039600,NK RK 11-2025,settlement,2,с.Косапан,Қосапан а.
315040000,NK RK 11-2025,sub_district,2,Кайындинский с.о.,Қайыңды а.о.
315040100,NK RK 11-2025,settlement,2,с.Кайынды,Қайыңды а.
315040200,NK RK 11-2025,settlement,2,с.Согети,Сөгеті а.
315040400,NK RK 11-2025,settlement,2,с.Мамай,Мамай а.
315041000,NK RK 11-2025,sub_district,2,Кумарыкский с.о.,Құмарық а.о.
315041100,NK RK 11-2025,settlement,2,с.Кумарык,Құмарық а.
315041200,NK RK 11-2025,settlement,2,с.Алгабас,Алғабас а.
315041600,NK RK 11-2025,settlement,2,с.Каракемер,Қаракемер а.
315042000,NK RK 11-2025,sub_district,2,Акбулакский с.о.,Ақбұлақ а.о.
315042100,NK RK 11-2025,settlement,2,с.им.Рахима Сабденова,Рахым Сәбденов ат.а
315042108,NK RK 11-2025,settlement,2,рзд.98,рзд.98
315042300,NK RK 11-2025,settlement,2,с.Байтели,Байтелі а.
315042600,NK RK 11-2025,settlement,2,с.Кызылшаруа,Қызылшаруа а.
315043000,NK RK 11-2025,sub_district,2,Луговской с.о.,Луговой а.о.
315043100,NK RK 11-2025,settlement,2,с.Луговое,Луговое а.
315045000,NK RK 11-2025,sub_district,2,с.о.Акниет,Ақниет а.о.
315045100,NK RK 11-2025,settlement,2,с.Динмухамеда Кунаева,Дінмұхамед Қонаев а.
315045200,NK RK 11-2025,settlement,2,с.Абылкаир,Әбілқайыр а.
315051000,NK RK 11-2025,sub_district,2,Орнекский с.о.,Өрнек а.о.
315051100,NK RK 11-2025,settlement,2,с.Орнек,Өрнек а.
315051200,NK RK 11-2025,settlement,2,с.им.Абжапара Жилкишиева,Абжапар Жылқышиев атын.а.
315051300,NK RK 11-2025,settlement,2,с.Жарлысу,Жарлысу а.
315051500,NK RK 11-2025,settlement,2,с.Салимбай Прманов,Сәлімбай Прманов а.
315051600,NK RK 11-2025,settlement,2,с.Сункайты,Сұңғайты а.
315055000,NK RK 11-2025,sub_district,2,Теренозекский с.о.,Тереңөзек а.о.
315055100,NK RK 11-2025,settlement,2,с.Теренозек,Тереңөзек а.
315055280,NK RK 11-2025,settlement,2,с.Кокарык,Көкарық а.
315055800,NK RK 11-2025,settlement,2,с.Шолак-Кайынды,Шолақ-Қайыңды а.
315400000,NK RK 11-2025,district,2,Меркенский район,Мерке ауданы
315430000,NK RK 11-2025,sub_district,2,Меркенский с.о.,Мерке а.о.
315430100,NK RK 11-2025,settlement,2,с.Мерке,Мерке а.
315430200,NK RK 11-2025,settlement,2,санаторий Мерке,Мерке емдеу-сауықтыру орны
315431000,NK RK 11-2025,sub_district,2,Акерменский с.о.,Ақермен а.о.
315431100,NK RK 11-2025,settlement,2,с.Акермен,Ақермен а.
315431300,NK RK 11-2025,settlement,2,с.Аккоз-Кайнар,Ақкөз-Қайнар а.
315431500,NK RK 11-2025,settlement,2,с.Алтынарык,Алтынарық а.
315431600,NK RK 11-2025,settlement,2,с.Кентай,Кентай а.
315432000,NK RK 11-2025,sub_district,2,Актоганский с.о.,Ақтоған а.о.
315432100,NK RK 11-2025,settlement,2,с.Актоган,Ақтоған а.
315432106,NK RK 11-2025,settlement,2,кр.хоз Мамай,Мамай шарқож
315432108,NK RK 11-2025,settlement,2,Отдельно стоящий дом Ойранды,Ойранды жеке үйі
315432109,NK RK 11-2025,settlement,2,кр.хоз Толеби,Төле би шарқож
315432500,NK RK 11-2025,settlement,2,с.Казахдикан,Қазақдиқан а.
315432505,NK RK 11-2025,settlement,2,Тракторная бригада,Трактор бригадасы
315433000,NK RK 11-2025,sub_district,2,Жамбылский с.о.,Жамбыл а.о.
315433100,NK RK 11-2025,settlement,2,с.Жамбыл,Жамбыл а.
315433400,NK RK 11-2025,settlement,2,с.Турлыбай батыр,Тұрлыбай батыр а.
315433403,NK RK 11-2025,settlement,2,Животноводческая база 1,Малшаруашылығы базасы 1
315433404,NK RK 11-2025,settlement,2,Животноводческая база 2,Малшаруашылығы базасы 2
315433405,NK RK 11-2025,settlement,2,Животноводческая база 3,Малшаруашылығы базасы 3
315433406,NK RK 11-2025,settlement,2,Животноводческая база 4,Малшаруашылығы базасы 4
315433600,NK RK 11-2025,settlement,2,с.Жеміс-жидек,Жеміс-жидек а.
315433605,NK RK 11-2025,settlement,2,МТФ,МТФ
315433700,NK RK 11-2025,settlement,2,с.Талдыбулак,Талдыбұлақ а.
315435000,NK RK 11-2025,sub_district,2,Жанатоганский с.о.,Жаңатоған а.о.
315435100,NK RK 11-2025,settlement,2,с.Костоган,Қостоған а.
315435105,NK RK 11-2025,settlement,2,МТФ П.К.,МТФ П.К.
315435300,NK RK 11-2025,settlement,2,с.Кызылсай,Қызылсай а.
315435400,NK RK 11-2025,settlement,2,с.Мынказан,Мыңқазан а.
315437000,NK RK 11-2025,sub_district,2,Кенесский с.о.,Кеңес а.о.
315437100,NK RK 11-2025,settlement,2,с.Кенес,Кеңес а.
315437700,NK RK 11-2025,settlement,2,с.Жаугаш,Жауғаш а.
315441000,NK RK 11-2025,sub_district,2,с.о.Андас батыра,Андас батыр а.о.
315441100,NK RK 11-2025,settlement,2,с. Андас батыра,Андас батыр а.
315441200,NK RK 11-2025,settlement,2,с.Аралкишлак,Аралқышлақ а.
315441300,NK RK 11-2025,settlement,2,п.Гранитогорск,Гранитогорск к.
315441400,NK RK 11-2025,settlement,2,с.Кызылкишлак,Қызылқышлақ а.
315441500,NK RK 11-2025,settlement,2,ст.Чолдавар,Шалдабар ст.
315443000,NK RK 11-2025,sub_district,2,Ойталский с.о,Ойтал а.о.
315443100,NK RK 11-2025,settlement,2,с.Ойтал,Ойтал а.
315443300,NK RK 11-2025,settlement,2,с.Маханда,Маханда а.
315443400,NK RK 11-2025,settlement,2,ст.Мерке,Меркі ст.
315444000,NK RK 11-2025,sub_district,2,Т.Рыскуловский с.о.,Т.Рыскулов а.о.
315444100,NK RK 11-2025,settlement,2,с.Т.Рыскулова,Т.Рыскулов а.
315444103,NK RK 11-2025,settlement,2,МТФ Т.Рыскулов,Т.Рыскулов МТФ
315444300,NK RK 11-2025,settlement,2,с.Интернациональное,Интернациональное а.
315445000,NK RK 11-2025,sub_district,2,Сарымолдаевский с.о.,Сарымолдаев а.о.
315445100,NK RK 11-2025,settlement,2,с.Сарымолдаева,Сарымолдаев а.
315445300,NK RK 11-2025,settlement,2,с.Екпенды,Екпінді а.
315445400,NK RK 11-2025,settlement,2,с.Ойтал,Ойтал а.
315446000,NK RK 11-2025,sub_district,2,Суратский с.о.,Сұрат а.о.
315446100,NK RK 11-2025,settlement,2,с.Сурат,Сұрат а.
315446103,NK RK 11-2025,settlement,2,МТФ П.К.,МТФ П.К.
315446200,NK RK 11-2025,settlement,2,с.Аккайнар,Аққайнар а.
315446600,NK RK 11-2025,settlement,2,с.Тескентоган,Тескентоған а.
315447000,NK RK 11-2025,sub_district,2,Таттинский с.о.,Тәтті а.о.
315447100,NK RK 11-2025,settlement,2,с.Татти,Тәтті а.
315447200,NK RK 11-2025,settlement,2,с.Бельарык,Беларық а.
315447300,NK RK 11-2025,settlement,2,с.Карасу,Қарасу а.
315447400,NK RK 11-2025,settlement,2,с.Ак жол,Ақ жол а.
315447500,NK RK 11-2025,settlement,2,рзд.Тасоткель,рзд.Тасөткел
315447600,NK RK 11-2025,settlement,2,ст.Татти,Тәтті ст.
315447700,NK RK 11-2025,settlement,2,рзд.Чемен,рзд.Шемен
315451000,NK RK 11-2025,sub_district,2,Акаралский с.о.,Ақарал а.о.
315451100,NK RK 11-2025,settlement,2,с.Акарал,Ақарал а.
315451500,NK RK 11-2025,settlement,2,с.Сыпатай,Сыпатай а.
315453000,NK RK 11-2025,sub_district,2,Аспаринский с.о.,Аспара а.о.
315453100,NK RK 11-2025,settlement,2,с.Аспара,Аспара а.
315453200,NK RK 11-2025,settlement,2,с.Кайындысай,Қайыңдысай а.
315453300,NK RK 11-2025,settlement,2,с.Кумарык,Құмарық а.
315600000,NK RK 11-2025,district,2,Мойынкумский район,Мойынқұм ауданы
315630000,NK RK 11-2025,sub_district,2,Мойынкумский с.о.,Мойынқұм а.о.
315630100,NK RK 11-2025,settlement,2,с.Мойынкум,Мойынқұм а.
315632000,NK RK 11-2025,sub_district,2,Акбакайская с.а.,Ақбақай а.ә.
315632100,NK RK 11-2025,settlement,2,с.Акбакай,Ақбақай а.
315633000,NK RK 11-2025,sub_district,2,Аксуекская с.а.,Ақсүйек а.ә.
315633100,NK RK 11-2025,settlement,2,с.Аксуек,Ақсүйек а.
315634000,NK RK 11-2025,sub_district,2,Биназарский с.о.,Биназар а.о.
315634100,NK RK 11-2025,settlement,2,с.Биназар,Биназар а.
315635000,NK RK 11-2025,sub_district,2,Бирликский с.о.,Бірлік а.о.
315635100,NK RK 11-2025,settlement,2,с.Бирлик,Бірлік а.
315636000,NK RK 11-2025,sub_district,2,Жамбылский с.о.,Жамбыл а.о.
315636100,NK RK 11-2025,settlement,2,с.Жамбыл,Жамбыл а.
315637000,NK RK 11-2025,sub_district,2,Карабогетский с.о.,Қарабөгет а.о.
315637100,NK RK 11-2025,settlement,2,с.Карабогет,Қарабөгет а.
315637400,NK RK 11-2025,settlement,2,с.Кумозек,Құмөзек а.
315637500,NK RK 11-2025,settlement,2,с.Сарыозек,Сарыөзек а.
315638000,NK RK 11-2025,sub_district,2,Кенесский с.о.,Кеңес а.о.
315638100,NK RK 11-2025,settlement,2,с.Айдарлы,Айдарлы а.
315639000,NK RK 11-2025,sub_district,2,Кызылталский с.о.,Қызылтал а.о.
315639100,NK RK 11-2025,settlement,2,с.Кокжелек,Көкжелек а.
315639400,NK RK 11-2025,settlement,2,с.им.Назарбекова А.,Назарбеков Айтбай атын.а.
315640000,NK RK 11-2025,sub_district,2,Кылышбайский с.о.,Қылышбай а.о.
315640100,NK RK 11-2025,settlement,2,с.им.Кылышбай Ержанулы,Қылышбай Ержанұлы атын.а.
315641000,NK RK 11-2025,sub_district,2,Мирненская с.а.,Мирный а.ә.
315641100,NK RK 11-2025,settlement,2,с.Мирный,Мирный а.
315643000,NK RK 11-2025,sub_district,2,Кызылотауский с.о.,Қызылотау а.о.
315643100,NK RK 11-2025,settlement,2,с.Кушаман,Күшаман а.
315645000,NK RK 11-2025,sub_district,2,Мынаралский с.о.,Мыңарал а.о.
315645100,NK RK 11-2025,settlement,2,с.Мынарал,Мыңарал а.
315645200,NK RK 11-2025,settlement,2,ст.Кашкантениз,Қашқантеңіз ст.
315645300,NK RK 11-2025,settlement,2,ст.Мынарал,Мыңарал ст.
315647000,NK RK 11-2025,sub_district,2,Уланбелский с.о.,Ұланбел а.о.
315647100,NK RK 11-2025,settlement,2,с.Уланбель,Ұланбел а.
315649000,NK RK 11-2025,sub_district,2,Хантауский с.о.,Хантау а.о.
315649100,NK RK 11-2025,settlement,2,с.Хантау,Хантау а.
315649300,NK RK 11-2025,settlement,2,с.Кияхты,Кияқты а.
315651000,NK RK 11-2025,sub_district,2,Чиганакский с.о.,Шығанақ а.о.
315651100,NK RK 11-2025,settlement,2,с.Шыганак,Шығанақ а.
315651200,NK RK 11-2025,settlement,2,с.Бурубайтал,Буырылбайтал а.
315651300,NK RK 11-2025,settlement,2,ст.Бурубайтал,Буырылбайтал ст.
316000000,NK RK 11-2025,district,4,Сарысуский район,Сарысу ауданы
316020100,NK RK 11-2025,settlement,1,г.Жанатас,Жаңатас қ.
316033000,NK RK 11-2025,sub_district,2,Байкадамский с.о.,Байқадам а.о.
316033100,NK RK 11-2025,settlement,2,с.Саудакент,Саудакент а.
316033103,NK RK 11-2025,settlement,2,Лесхоз,Орманшар
316035000,NK RK 11-2025,sub_district,2,Жайылминский с.о.,Жайылма а.о.
316035100,NK RK 11-2025,settlement,2,с.Жайылма,Жайылма а.
316035105,NK RK 11-2025,settlement,2,с.Шаихан,Шайхан а.
316035200,NK RK 11-2025,settlement,2,с.Актам,Ақтам а.
316035600,NK RK 11-2025,settlement,2,с.Кызылдикан,Қызылдиқан а.
316035603,NK RK 11-2025,settlement,2,с.Бестам,Бестам а.
316035605,NK RK 11-2025,settlement,2,с.Буйрекколь,Бүйреккөл а.
316035607,NK RK 11-2025,settlement,2,с.Исабай,Исабай а.
316035609,NK RK 11-2025,settlement,2,с.Казоты,Қазоты а.
316035617,NK RK 11-2025,settlement,2,с.Ушназар,Үшназар а.
316035621,NK RK 11-2025,settlement,2,с.Шешенбай,Шешенбай а.
316035700,NK RK 11-2025,settlement,2,с.Маятас,Маятас а.
316036000,NK RK 11-2025,sub_district,2,Жанаталапский с.о.,Жаңаталап а.о.
316036100,NK RK 11-2025,settlement,2,с.Жанаталап,Жаңаталап а.
316036103,NK RK 11-2025,settlement,2,с.Жаркудык,Жарқұдық а.
316036600,NK RK 11-2025,settlement,2,с.Уюм,Ұйым а.
316037000,NK RK 11-2025,sub_district,2,Жанаарыкский с.о.,Жаңаарық а.о.
316037100,NK RK 11-2025,settlement,2,с.Узакбай Сыздыкбаева,Ұзақбай Сыздықбаев а.
316037103,NK RK 11-2025,settlement,2,с.Акпанбет,Ақпанбет а.
316037105,NK RK 11-2025,settlement,2,с.Жекетал,Жекетал а.
316037107,NK RK 11-2025,settlement,2,с.Кокбулак,Көкбұлақ а.
316037109,NK RK 11-2025,settlement,2,с.Илгерибас,Ілгерібас а.
316037200,NK RK 11-2025,settlement,2,с.Актогай,Ақтоғай а.
316038000,NK RK 11-2025,sub_district,2,Игликский с.о.,Игілік а.о.
316038100,NK RK 11-2025,settlement,2,с.Ондирис,Өндіріс а.
316038105,NK RK 11-2025,settlement,2,с.Талас,Талас а.
316038400,NK RK 11-2025,settlement,2,с.Игилик,Игілік а.
316039000,NK RK 11-2025,sub_district,2,Камкалинский с.о.,Қамқалы а.о.
316039100,NK RK 11-2025,settlement,2,с.Шыганак,Шығанақ а.
316039200,NK RK 11-2025,settlement,2,с.Жайлауколь,Жайлаукөл а.
316039300,NK RK 11-2025,settlement,2,с.Камкалы,Қамқалы а.
316041000,NK RK 11-2025,sub_district,2,Туркестанский с.о.,Түркістан а.о.
316041100,NK RK 11-2025,settlement,2,с.Ашира Буркитбаева,Әшір Бүркітбаев а.
316041200,NK RK 11-2025,settlement,2,с.Арыстанды,Арыстанды а.
316041400,NK RK 11-2025,settlement,2,с.Ушбас,Үшбас а.
316043000,NK RK 11-2025,sub_district,2,Тогызкентский с.о.,Тоғызкент а.о.
316043100,NK RK 11-2025,settlement,2,с.Тогызкент,Тоғызкент а.
316043300,NK RK 11-2025,settlement,2,с.Майлыколь,Майлыкөл а.
316043400,NK RK 11-2025,settlement,2,с.Әбілда,Әбілда а.
316047000,NK RK 11-2025,sub_district,2,Досболский с.о.,Досбол а.о.
316047100,NK RK 11-2025,settlement,2,с.Досбол,Досбол а.
316047300,NK RK 11-2025,settlement,2,с.Кокдала-киши,Көкдала-кіші а.
316047500,NK RK 11-2025,settlement,2,с.Кокдала-улкен,Көкдала-үлкен а.
316047700,NK RK 11-2025,settlement,2,с.Шагалалы,Шағалалы а.
316200000,NK RK 11-2025,district,4,Таласский район,Талас ауданы
316220100,NK RK 11-2025,settlement,1,г.Каратау,Қаратау қ.
316231000,NK RK 11-2025,sub_district,2,Аккольский с.о.,Ақкөл а.о.
316231100,NK RK 11-2025,settlement,2,с.Акколь,Ақкөл а.
316232000,NK RK 11-2025,sub_district,2,Аккумский с.о.,Аққұм а.о.
316232100,NK RK 11-2025,settlement,2,с.Аккум,Аққұм а.
316235000,NK RK 11-2025,sub_district,2,с.о.Берікқара,Берікқара а.о.
316235100,NK RK 11-2025,settlement,2,с.Майтобе,Майтөбе а.
316235200,NK RK 11-2025,settlement,2,с.Кожагаппар,Қожағаппар а.
316237000,NK RK 11-2025,sub_district,2,Кенесский с.о.,Кеңес а.о.
316237100,NK RK 11-2025,settlement,2,с.Болтирик шешен,Бөлтірік шешен а.
316237200,NK RK 11-2025,settlement,2,с.Кошек батыра,Көшек батыр а.
316238000,NK RK 11-2025,sub_district,2,Кокталский с.о.,Көктал а.о.
316238100,NK RK 11-2025,settlement,2,с.Коктал,Көктал а.
316239000,NK RK 11-2025,sub_district,2,Каратауский с.о.,Қаратау а.о.
316239100,NK RK 11-2025,settlement,2,с.Есей би,Есей би а.
316239200,NK RK 11-2025,settlement,2,с.Караой,Қараой а.
316240000,NK RK 11-2025,sub_district,2,Каскабулакский с.о.,Қасқабұлақ а.о.
316240100,NK RK 11-2025,settlement,2,с.Каскабулак,Қасқабұлақ а.
316241000,NK RK 11-2025,sub_district,2,Кызылаутский с.о.,Қызыләуіт а.о.
316241100,NK RK 11-2025,settlement,2,с.Кызылаут,Қызыләуіт а.
316241200,NK RK 11-2025,settlement,2,с.Актобе,Ақтөбе а.
316243000,NK RK 11-2025,sub_district,2,Ойыкский с.о.,Ойық а.о.
316243100,NK RK 11-2025,settlement,2,с.Ойык,Ойық а.
316243200,NK RK 11-2025,settlement,2,с.Турымкул,Тұрымқұл а.
316243400,NK RK 11-2025,settlement,2,с.Сейлбек,Сейілбек а.
316245000,NK RK 11-2025,sub_district,2,Тамдинский с.о.,Тамды а.о.
316245100,NK RK 11-2025,settlement,2,с.Тамды,Тамды а.
316245105,NK RK 11-2025,settlement,2,с.Котырбулак,Қотырбұлақ а.
316247000,NK RK 11-2025,sub_district,2,Ушаралский с.о.,Үшарал а.о.
316247100,NK RK 11-2025,settlement,2,с.Ушарал,Үшарал а.
316247200,NK RK 11-2025,settlement,2,с.Арал,Арал а.
316247300,NK RK 11-2025,settlement,2,с.Кайыр,Қайыр а.
316249000,NK RK 11-2025,sub_district,2,Бостандыкский с.о.,Бостандық а.о.
316249100,NK RK 11-2025,settlement,2,с.Бостандык,Бостандық а.
316249400,NK RK 11-2025,settlement,2,с.Талапты,Талапты а.
316259000,NK RK 11-2025,sub_district,2,Шакировский с.о.,Шакіров а.о.
316259100,NK RK 11-2025,settlement,2,с.им.Шакирова,Шакіров атын.а.
316259500,NK RK 11-2025,settlement,2,с.Тамабек,Тамабек а.
316600000,NK RK 11-2025,district,4,Шуский район,Шу ауданы
316621000,NK RK 11-2025,sub_district,1,Шуская г.а.,Шу қ.ә.
316621100,NK RK 11-2025,settlement,1,г.Шу,Шу қ.
316630000,NK RK 11-2025,sub_district,2,Толебийский с.о.,Төле би а.о
316630100,NK RK 11-2025,settlement,2,с.Толе би,Төле би а.
316630300,NK RK 11-2025,settlement,2,с.Кокжиек,Көкжиек а.
316631000,NK RK 11-2025,sub_district,2,Алгинский с.о.,Алға а.о.
316631100,NK RK 11-2025,settlement,2,с.Алга,Алға а.
316631107,NK RK 11-2025,settlement,2,уч.Караколь,Қаракөл уч.
316631180,NK RK 11-2025,settlement,2,с.Жайсан,Жәйсаң а.
316631200,NK RK 11-2025,settlement,2,с.Сауытбек,Сауытбек а.
316632000,NK RK 11-2025,sub_district,2,Бирликский с.о.,Бірлік а.о.
316632100,NK RK 11-2025,settlement,2,с.Бирлик,Бірлік а.
316633000,NK RK 11-2025,sub_district,2,Далакайнарский с.о.,Далақайнар а.о.
316633100,NK RK 11-2025,settlement,2,с.Далакайнар,Далақайнар а.
316634000,NK RK 11-2025,sub_district,2,Аксуский с.о.,Ақсу а.о.
316634100,NK RK 11-2025,settlement,2,с.Аксу,Ақсу а.
316634300,NK RK 11-2025,settlement,2,с.им.Оразалы батыра,Оразалы батыр атын.а.
316635000,NK RK 11-2025,sub_district,2,Дулатский с.о.,Дулат а.о.
316635100,NK RK 11-2025,settlement,2,с.Байдибек,Бәйдібек а.
316635400,NK RK 11-2025,settlement,2,с.Болтирик,Бөлтірік а.
316635402,NK RK 11-2025,settlement,2,с.Актасты,Ақтасты а.
316636000,NK RK 11-2025,sub_district,2,Бирликустемский с.о.,Бірлікүстем а.о.
316636100,NK RK 11-2025,settlement,2,с.Бирликустем,Бірлікүстем а.
316637000,NK RK 11-2025,sub_district,2,Ескишуский с.о.,Ескі Шу а.о.
316637100,NK RK 11-2025,settlement,2,с.Бельбасар,Белбасар а.
316637300,NK RK 11-2025,settlement,2,с.Енбекши,Еңбекші а.
316637500,NK RK 11-2025,settlement,2,с.Тасоткель,Тасөткел а.
316638000,NK RK 11-2025,sub_district,2,Жанажолский с.о.,Жаңажол а.о.
316638100,NK RK 11-2025,settlement,2,с.Жанажол,Жаңажол а.
316639000,NK RK 11-2025,sub_district,2,Жанакогамский с.о.,Жаңақоғам а.о.
316639100,NK RK 11-2025,settlement,2,с.Коктобе,Көктөбе а.
316640000,NK RK 11-2025,sub_district,2,Балуан Шолакский с.о.,Балуан Шолақ атын.а.о.
316640100,NK RK 11-2025,settlement,2,с.им.Балуана Шолака,Балуан Шолақ атын.а.
316640200,NK RK 11-2025,settlement,2,с.Жидели,Жиделі а.
316641000,NK RK 11-2025,sub_district,2,Шокпарский с.о.,Шоқпар а.о.
316641100,NK RK 11-2025,settlement,2,с.Шокпар,Шоқпар а.
316641103,NK RK 11-2025,settlement,2,уч.Талапкер,Талапкер уч.
316641200,NK RK 11-2025,settlement,2,ст.Алайгыр,Алаайғыр ст.
316641300,NK RK 11-2025,settlement,2,ст.Эспе,Еспе ст.
316641400,NK RK 11-2025,settlement,2,ст.Кулакшино,Құлақшын ст.
316641500,NK RK 11-2025,settlement,2,ст.Шокпар,Шоқпар ст.
316643000,NK RK 11-2025,sub_district,2,Коккайнарский с.о.,Көкқайнар а.о.
316643100,NK RK 11-2025,settlement,2,с.Коккайнар,Көкқайнар а.
316645000,NK RK 11-2025,sub_district,2,Корагатинский с.о.,Қорағаты а.о.
316645100,NK RK 11-2025,settlement,2,с.Мойынкум,Мойынқұм а.
316645300,NK RK 11-2025,settlement,2,с.Енбек,Еңбек а.
316645400,NK RK 11-2025,settlement,2,с.Жиенбет,Жиенбет а.
316647000,NK RK 11-2025,sub_district,2,с.о.Динмухамеда Кунаева,Дінмұхамед Қонаев а.о.
316647100,NK RK 11-2025,settlement,2,с.Динмухамеда Кунаева,Дінмұхамед Қонаев а.
316649000,NK RK 11-2025,sub_district,2,Ондирисский с.о.,Өндіріс а.о.
316649100,NK RK 11-2025,settlement,2,с.Абай,Абай а.
316651000,NK RK 11-2025,sub_district,2,Тасоткелский с.о.,Тасөткел а.о.
316651100,NK RK 11-2025,settlement,2,с.Тасоткель,Тасөткел а.
316651200,NK RK 11-2025,settlement,2,ст.Аспара,Аспара ст.
316651300,NK RK 11-2025,settlement,2,рзд.Кумозек,рзд.Құмөзек
316655000,NK RK 11-2025,sub_district,2,Актобинский с.о.,Ақтөбе а.о.
316655100,NK RK 11-2025,settlement,2,с.Актобе,Ақтөбе а.
330000000,NK RK 11-2025,oblast,0,область Жетісу,Жетісу облысы
331000000,NK RK 11-2025,district,3,Талдыкорган Г.А.,Талдықорған Қ.Ә.
331010000,NK RK 11-2025,sub_district,1,г.Талдыкорган,Талдықорған қ.
331039000,NK RK 11-2025,sub_district,2,Еркинский с.о.,Еркін а.о.
331039100,NK RK 11-2025,settlement,2,с.Еркин,Еркін а.
331039200,NK RK 11-2025,settlement,2,Отделение 3,Бөлімше 3
331045000,NK RK 11-2025,sub_district,2,Отенайский с.о.,Өтенай а.о.
331045100,NK RK 11-2025,settlement,2,с.Отенай,Өтенай а.
331045380,NK RK 11-2025,settlement,2,с.Енбек,Еңбек а.
331045500,NK RK 11-2025,settlement,2,с.Мойнак,Мойнақ а.
331045780,NK RK 11-2025,settlement,2,уч.Ынтымак,Ынтымақ  уч.
331045800,NK RK 11-2025,settlement,2,с.Пригородное,Пригородное а.
331800000,NK RK 11-2025,district,3,Текели Г.А.,Текелі Қ.Ә.
331810000,NK RK 11-2025,sub_district,1,г.Текели,Текелі қ.
331833000,NK RK 11-2025,sub_district,2,Рудничный с.о.,Рудничный а.о.
331833100,NK RK 11-2025,settlement,2,с.Рудничный,Рудничный а.
333200000,NK RK 11-2025,district,2,Аксуский район,Ақсу ауданы
333230000,NK RK 11-2025,sub_district,2,Жансугуровский с.о.,Жансүгіров а.о.
333230100,NK RK 11-2025,settlement,2,с.Жансугуров,Жансүгіров а.
333230200,NK RK 11-2025,settlement,2,с.Алтынарык,Алтынарық а.
333230300,NK RK 11-2025,settlement,2,с.Кокозек,Көкөзек а.
333233000,NK RK 11-2025,sub_district,2,Аксуский с.о.,Ақсу а.о.
333233100,NK RK 11-2025,settlement,2,с.Аксу,Ақсу а.
333233200,NK RK 11-2025,settlement,2,с.Казсельхозтехника,Казсельхозтехника а.
333233300,NK RK 11-2025,settlement,2,с.Кокжайдак,Көкжайдақ а.
333233400,NK RK 11-2025,settlement,2,с.Казахстан,Қазақстан а.
333233500,NK RK 11-2025,settlement,2,с.Оним,Өнім а.
333233600,NK RK 11-2025,settlement,2,с.Шолакозек,Шолақөзек а.
333235000,NK RK 11-2025,sub_district,2,Арасанский с.о.,Арасан а.о.
333235100,NK RK 11-2025,settlement,2,с.Арасан,Арасан а.
333235200,NK RK 11-2025,settlement,2,с.Арасан-Капал,Арасан-Қапал а.
333235300,NK RK 11-2025,settlement,2,с.Кызылжар,Қызылжар а.
333237000,NK RK 11-2025,sub_district,2,Егинсуский с.о.,Егінсу а.о.
333237100,NK RK 11-2025,settlement,2,с.Егинсу,Егінсу а.
333237200,NK RK 11-2025,settlement,2,ст.Кумтобе,Құмтөбе ст.
333239000,NK RK 11-2025,sub_district,2,Есеболатовский с.о.,Есеболатов а.о.
333239100,NK RK 11-2025,settlement,2,с.Есеболатов,Есеболатов а.
333239200,NK RK 11-2025,settlement,2,с.Кызылкайын,Қызылқайың а.
333239300,NK RK 11-2025,settlement,2,с.Энергетик,Энергетик а.
333245000,NK RK 11-2025,sub_district,2,Жаналыкский с.о.,Жаңалық а.о.
333245100,NK RK 11-2025,settlement,2,с.Жаналык,Жаңалық а.
333247000,NK RK 11-2025,sub_district,2,Кошкентальский с.о.,Көшкентал а.о.
333247100,NK RK 11-2025,settlement,2,с.Кошкентал,Көшкентал а.
333247200,NK RK 11-2025,settlement,2,с.Колтабан,Көлтабан а.
333249000,NK RK 11-2025,sub_district,2,Капальский с.о,Қапал а.о.
333249100,NK RK 11-2025,settlement,2,с.Капал,Қапал а.
333253000,NK RK 11-2025,sub_district,2,Каракозский с.о.,Қаракөз а.о.
333253100,NK RK 11-2025,settlement,2,с.Каракоз,Қаракөз а.
333253200,NK RK 11-2025,settlement,2,с.Кенкарын,Кеңқарын а.
333255000,NK RK 11-2025,sub_district,2,Карасуский с.о.,Қарасу а.о.
333255100,NK RK 11-2025,settlement,2,с.Кенжыра,Кеңжыра а.
333255200,NK RK 11-2025,settlement,2,с.Енбек,Еңбек а.
333255300,NK RK 11-2025,settlement,2,с.Тарас,Тарас а.
333259000,NK RK 11-2025,sub_district,2,Карашиликский с.о.,Қарашілік а.о.
333259100,NK RK 11-2025,settlement,2,с.Сагабуйен,Сағабүйен а.
333259300,NK RK 11-2025,settlement,2,с.Карашилик,Қарашілік а.
333259400,NK RK 11-2025,settlement,2,с.Сагакурес,Сағакүрес а.
333265000,NK RK 11-2025,sub_district,2,Кызылагашский с.о.,Қызылағаш а.о.
333265100,NK RK 11-2025,settlement,2,с.Кызылагаш,Қызылағаш а.
333265200,NK RK 11-2025,settlement,2,с.Заречное,Заречное а.
333265400,NK RK 11-2025,settlement,2,с.Копалы,Қопалы а.
333267000,NK RK 11-2025,sub_district,2,с.о.Барлыбека Сырттанова,Барлыбек Сырттанов а.о.
333267100,NK RK 11-2025,settlement,2,с.Барлыбека Сырттанова,Барлыбек Сырттанов а.
333267200,NK RK 11-2025,settlement,2,с.Копа,Қопа а.
333269000,NK RK 11-2025,sub_district,2,Матайский с.о.,Матай а.о.
333269100,NK RK 11-2025,settlement,2,с.Матай,Матай а.
